PK,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
14670,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,3
14671,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,4
14672,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,4
14673,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,4
14674,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,4
14675,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,4
14676,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,5
14677,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,5
14678,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,5
14679,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,5
14680,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,5
14681,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,6
14682,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,6
14683,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,6
14684,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,6
14685,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,6
14686,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,7
14687,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,7
14688,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,7
14689,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,7
14690,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14691,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14692,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14693,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14694,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14695,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,8
14696,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14697,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14698,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14699,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14700,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14701,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,9
14702,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14703,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14704,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14705,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14706,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14707,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,10
14708,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,11
14709,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,11
14710,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,11
14711,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,11
14712,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,11
14713,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,12
14714,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,12
14715,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,12
14716,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,12
14717,JFK,"New York, NY",AMS,"Amsterdam, Netherlands",2017,12
14718,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14719,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14720,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14721,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14722,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14723,JFK,"New York, NY",ANC,"Anchorage, AK",2017,1
14724,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14725,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14726,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14727,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14728,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14729,JFK,"New York, NY",ANC,"Anchorage, AK",2017,2
14730,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14731,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14732,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14733,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14734,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14735,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14736,JFK,"New York, NY",ANC,"Anchorage, AK",2017,3
14737,JFK,"New York, NY",ANC,"Anchorage, AK",2017,4
14738,JFK,"New York, NY",ANC,"Anchorage, AK",2017,4
14739,JFK,"New York, NY",ANC,"Anchorage, AK",2017,4
14740,JFK,"New York, NY",ANC,"Anchorage, AK",2017,4
14741,JFK,"New York, NY",ANC,"Anchorage, AK",2017,4
14742,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14743,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14744,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14745,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14746,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14747,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14748,JFK,"New York, NY",ANC,"Anchorage, AK",2017,5
14749,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14750,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14751,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14752,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14753,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14754,JFK,"New York, NY",ANC,"Anchorage, AK",2017,6
14755,JFK,"New York, NY",ANC,"Anchorage, AK",2017,7
14756,JFK,"New York, NY",ANC,"Anchorage, AK",2017,7
14757,JFK,"New York, NY",ANC,"Anchorage, AK",2017,7
14758,JFK,"New York, NY",ANC,"Anchorage, AK",2017,7
14759,JFK,"New York, NY",ANC,"Anchorage, AK",2017,7
14760,JFK,"New York, NY",ANC,"Anchorage, AK",2017,8
14761,JFK,"New York, NY",ANC,"Anchorage, AK",2017,8
14762,JFK,"New York, NY",ANC,"Anchorage, AK",2017,8
14763,JFK,"New York, NY",ANC,"Anchorage, AK",2017,8
14764,JFK,"New York, NY",ANC,"Anchorage, AK",2017,8
14765,JFK,"New York, NY",ANC,"Anchorage, AK",2017,9
14766,JFK,"New York, NY",ANC,"Anchorage, AK",2017,9
14767,JFK,"New York, NY",ANC,"Anchorage, AK",2017,9
14768,JFK,"New York, NY",ANC,"Anchorage, AK",2017,9
14769,JFK,"New York, NY",ANC,"Anchorage, AK",2017,9
14770,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14771,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14772,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14773,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14774,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14775,JFK,"New York, NY",ANC,"Anchorage, AK",2017,10
14776,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14777,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14778,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14779,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14780,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14781,JFK,"New York, NY",ANC,"Anchorage, AK",2017,11
14782,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14783,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14784,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14785,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14786,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14787,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14788,JFK,"New York, NY",ANC,"Anchorage, AK",2017,12
14789,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,1
14790,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,1
14791,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,2
14792,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,2
14793,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,3
14794,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,3
14795,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,4
14796,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,5
14797,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,5
14798,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,6
14799,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,6
14800,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,6
14801,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,7
14802,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,7
14803,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,8
14804,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,8
14805,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,9
14806,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,10
14807,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,10
14808,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,11
14809,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,11
14810,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,11
14811,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,12
14812,JFK,"New York, NY",ARN,"Stockholm, Sweden",2017,12
14813,JFK,"New York, NY",ATH,"Athens, Greece",2017,5
14814,JFK,"New York, NY",ATL,"Atlanta, GA",2017,3
14815,JFK,"New York, NY",ATL,"Atlanta, GA",2017,4
14816,JFK,"New York, NY",ATL,"Atlanta, GA",2017,5
14817,JFK,"New York, NY",ATL,"Atlanta, GA",2017,6
14818,JFK,"New York, NY",ATL,"Atlanta, GA",2017,7
14819,JFK,"New York, NY",ATL,"Atlanta, GA",2017,8
14820,JFK,"New York, NY",ATL,"Atlanta, GA",2017,8
14821,JFK,"New York, NY",ATL,"Atlanta, GA",2017,8
14822,JFK,"New York, NY",ATL,"Atlanta, GA",2017,9
14823,JFK,"New York, NY",ATL,"Atlanta, GA",2017,9
14824,JFK,"New York, NY",ATL,"Atlanta, GA",2017,10
14825,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,1
14826,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,1
14827,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,2
14828,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,2
14829,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,3
14830,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,3
14831,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,4
14832,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,4
14833,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,5
14834,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,5
14835,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,6
14836,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,7
14837,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,8
14838,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,9
14839,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,10
14840,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,10
14841,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,11
14842,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,12
14843,JFK,"New York, NY",AUH,"Abu Dhabi, United Arab Emirates",2017,12
14844,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,1
14845,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,2
14846,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,3
14847,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,4
14848,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,5
14849,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,6
14850,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,7
14851,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,8
14852,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,9
14853,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,10
14854,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,11
14855,JFK,"New York, NY",BEG,"Belgrade, Serbia",2017,12
14856,JFK,"New York, NY",BJX,"Leon/Guanajuato, Mexico",2017,12
14857,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,1
14858,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,1
14859,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,2
14860,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,3
14861,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,3
14862,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,4
14863,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,4
14864,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,5
14865,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,5
14866,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,6
14867,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,7
14868,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,7
14869,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,7
14870,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,8
14871,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,8
14872,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,9
14873,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,9
14874,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,9
14875,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,9
14876,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,10
14877,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,11
14878,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,11
14879,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,12
14880,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,12
14881,JFK,"New York, NY",BOG,"Bogota, Colombia",2017,12
14882,JFK,"New York, NY",BOS,"Boston, MA",2017,1
14883,JFK,"New York, NY",BOS,"Boston, MA",2017,2
14884,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,1
14885,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,1
14886,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,2
14887,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,2
14888,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,3
14889,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,3
14890,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,4
14891,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,4
14892,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,5
14893,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,5
14894,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,6
14895,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,6
14896,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,7
14897,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,7
14898,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,8
14899,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,8
14900,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,9
14901,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,9
14902,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,10
14903,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,10
14904,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,11
14905,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,11
14906,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,12
14907,JFK,"New York, NY",BRU,"Brussels, Belgium",2017,12
14908,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,1
14909,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,2
14910,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,3
14911,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,4
14912,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,5
14913,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,6
14914,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,7
14915,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,8
14916,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,9
14917,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,10
14918,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,11
14919,JFK,"New York, NY",CAI,"Cairo, Egypt",2017,12
14920,JFK,"New York, NY",CAN,"Guangzhou, China",2017,1
14921,JFK,"New York, NY",CAN,"Guangzhou, China",2017,2
14922,JFK,"New York, NY",CAN,"Guangzhou, China",2017,3
14923,JFK,"New York, NY",CAN,"Guangzhou, China",2017,4
14924,JFK,"New York, NY",CAN,"Guangzhou, China",2017,5
14925,JFK,"New York, NY",CAN,"Guangzhou, China",2017,6
14926,JFK,"New York, NY",CAN,"Guangzhou, China",2017,7
14927,JFK,"New York, NY",CAN,"Guangzhou, China",2017,8
14928,JFK,"New York, NY",CAN,"Guangzhou, China",2017,9
14929,JFK,"New York, NY",CAN,"Guangzhou, China",2017,10
14930,JFK,"New York, NY",CAN,"Guangzhou, China",2017,11
14931,JFK,"New York, NY",CAN,"Guangzhou, China",2017,12
14932,JFK,"New York, NY",CDG,"Paris, France",2017,1
14933,JFK,"New York, NY",CDG,"Paris, France",2017,1
14934,JFK,"New York, NY",CDG,"Paris, France",2017,1
14935,JFK,"New York, NY",CDG,"Paris, France",2017,1
14936,JFK,"New York, NY",CDG,"Paris, France",2017,1
14937,JFK,"New York, NY",CDG,"Paris, France",2017,1
14938,JFK,"New York, NY",CDG,"Paris, France",2017,1
14939,JFK,"New York, NY",CDG,"Paris, France",2017,2
14940,JFK,"New York, NY",CDG,"Paris, France",2017,2
14941,JFK,"New York, NY",CDG,"Paris, France",2017,2
14942,JFK,"New York, NY",CDG,"Paris, France",2017,2
14943,JFK,"New York, NY",CDG,"Paris, France",2017,2
14944,JFK,"New York, NY",CDG,"Paris, France",2017,2
14945,JFK,"New York, NY",CDG,"Paris, France",2017,3
14946,JFK,"New York, NY",CDG,"Paris, France",2017,3
14947,JFK,"New York, NY",CDG,"Paris, France",2017,3
14948,JFK,"New York, NY",CDG,"Paris, France",2017,3
14949,JFK,"New York, NY",CDG,"Paris, France",2017,3
14950,JFK,"New York, NY",CDG,"Paris, France",2017,3
14951,JFK,"New York, NY",CDG,"Paris, France",2017,4
14952,JFK,"New York, NY",CDG,"Paris, France",2017,4
14953,JFK,"New York, NY",CDG,"Paris, France",2017,4
14954,JFK,"New York, NY",CDG,"Paris, France",2017,4
14955,JFK,"New York, NY",CDG,"Paris, France",2017,4
14956,JFK,"New York, NY",CDG,"Paris, France",2017,4
14957,JFK,"New York, NY",CDG,"Paris, France",2017,4
14958,JFK,"New York, NY",CDG,"Paris, France",2017,4
14959,JFK,"New York, NY",CDG,"Paris, France",2017,4
14960,JFK,"New York, NY",CDG,"Paris, France",2017,5
14961,JFK,"New York, NY",CDG,"Paris, France",2017,5
14962,JFK,"New York, NY",CDG,"Paris, France",2017,5
14963,JFK,"New York, NY",CDG,"Paris, France",2017,5
14964,JFK,"New York, NY",CDG,"Paris, France",2017,5
14965,JFK,"New York, NY",CDG,"Paris, France",2017,5
14966,JFK,"New York, NY",CDG,"Paris, France",2017,6
14967,JFK,"New York, NY",CDG,"Paris, France",2017,6
14968,JFK,"New York, NY",CDG,"Paris, France",2017,6
14969,JFK,"New York, NY",CDG,"Paris, France",2017,6
14970,JFK,"New York, NY",CDG,"Paris, France",2017,6
14971,JFK,"New York, NY",CDG,"Paris, France",2017,6
14972,JFK,"New York, NY",CDG,"Paris, France",2017,6
14973,JFK,"New York, NY",CDG,"Paris, France",2017,7
14974,JFK,"New York, NY",CDG,"Paris, France",2017,7
14975,JFK,"New York, NY",CDG,"Paris, France",2017,7
14976,JFK,"New York, NY",CDG,"Paris, France",2017,7
14977,JFK,"New York, NY",CDG,"Paris, France",2017,7
14978,JFK,"New York, NY",CDG,"Paris, France",2017,7
14979,JFK,"New York, NY",CDG,"Paris, France",2017,8
14980,JFK,"New York, NY",CDG,"Paris, France",2017,8
14981,JFK,"New York, NY",CDG,"Paris, France",2017,8
14982,JFK,"New York, NY",CDG,"Paris, France",2017,8
14983,JFK,"New York, NY",CDG,"Paris, France",2017,8
14984,JFK,"New York, NY",CDG,"Paris, France",2017,8
14985,JFK,"New York, NY",CDG,"Paris, France",2017,9
14986,JFK,"New York, NY",CDG,"Paris, France",2017,9
14987,JFK,"New York, NY",CDG,"Paris, France",2017,9
14988,JFK,"New York, NY",CDG,"Paris, France",2017,9
14989,JFK,"New York, NY",CDG,"Paris, France",2017,9
14990,JFK,"New York, NY",CDG,"Paris, France",2017,9
14991,JFK,"New York, NY",CDG,"Paris, France",2017,9
14992,JFK,"New York, NY",CDG,"Paris, France",2017,10
14993,JFK,"New York, NY",CDG,"Paris, France",2017,10
14994,JFK,"New York, NY",CDG,"Paris, France",2017,10
14995,JFK,"New York, NY",CDG,"Paris, France",2017,10
14996,JFK,"New York, NY",CDG,"Paris, France",2017,10
14997,JFK,"New York, NY",CDG,"Paris, France",2017,10
14998,JFK,"New York, NY",CDG,"Paris, France",2017,10
14999,JFK,"New York, NY",CDG,"Paris, France",2017,11
15000,JFK,"New York, NY",CDG,"Paris, France",2017,11
15001,JFK,"New York, NY",CDG,"Paris, France",2017,11
15002,JFK,"New York, NY",CDG,"Paris, France",2017,11
15003,JFK,"New York, NY",CDG,"Paris, France",2017,11
15004,JFK,"New York, NY",CDG,"Paris, France",2017,11
15005,JFK,"New York, NY",CDG,"Paris, France",2017,11
15006,JFK,"New York, NY",CDG,"Paris, France",2017,12
15007,JFK,"New York, NY",CDG,"Paris, France",2017,12
15008,JFK,"New York, NY",CDG,"Paris, France",2017,12
15009,JFK,"New York, NY",CDG,"Paris, France",2017,12
15010,JFK,"New York, NY",CDG,"Paris, France",2017,12
15011,JFK,"New York, NY",CDG,"Paris, France",2017,12
15012,JFK,"New York, NY",CIA,"Rome, Italy",2017,8
15013,JFK,"New York, NY",CIA,"Rome, Italy",2017,9
15014,JFK,"New York, NY",CKG,"Chongqing, China",2017,10
15015,JFK,"New York, NY",CKG,"Chongqing, China",2017,11
15016,JFK,"New York, NY",CKG,"Chongqing, China",2017,12
15017,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,1
15018,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,2
15019,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,3
15020,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,4
15021,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,5
15022,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,6
15023,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,7
15024,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,8
15025,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,9
15026,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,10
15027,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,11
15028,JFK,"New York, NY",CMN,"Casablanca, Morocco",2017,12
15029,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,1
15030,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,1
15031,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,1
15032,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,2
15033,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,2
15034,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,3
15035,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,3
15036,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,4
15037,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,5
15038,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,6
15039,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,6
15040,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,7
15041,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,8
15042,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,9
15043,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,10
15044,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,10
15045,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,11
15046,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,11
15047,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,11
15048,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,12
15049,JFK,"New York, NY",CPH,"Copenhagen, Denmark",2017,12
15050,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,1
15051,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,2
15052,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,3
15053,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,3
15054,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,4
15055,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,5
15056,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,5
15057,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,6
15058,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,6
15059,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,7
15060,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,7
15061,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,8
15062,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,9
15063,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,12
15064,JFK,"New York, NY",CTG,"Cartagena, Colombia",2017,12
15065,JFK,"New York, NY",CTU,"Chengdu, China",2017,10
15066,JFK,"New York, NY",CTU,"Chengdu, China",2017,11
15067,JFK,"New York, NY",CTU,"Chengdu, China",2017,12
15068,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,1
15069,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,1
15070,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,2
15071,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,2
15072,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,3
15073,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,3
15074,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,4
15075,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,4
15076,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,5
15077,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,6
15078,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,7
15079,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,8
15080,JFK,"New York, NY",CUN,"Cancun, Mexico",2017,8
