PK,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
3178,4O,SAT,"San Antonio, TX",GDL,"Guadalajara, Mexico",2016,10
3179,4O,SAT,"San Antonio, TX",GDL,"Guadalajara, Mexico",2016,11
3180,4O,SAT,"San Antonio, TX",GDL,"Guadalajara, Mexico",2016,12
3181,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,1
3182,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,2
3183,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,3
3184,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,4
3185,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,5
3186,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,6
3187,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,7
3188,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,8
3189,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,9
3190,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,10
3191,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,11
3192,4O,SAT,"San Antonio, TX",MEX,"Mexico City, Mexico",2016,12
3193,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,1
3194,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,2
3195,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,3
3196,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,4
3197,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,5
3198,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,6
3199,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,7
3200,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,8
3201,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,9
3202,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,10
3203,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,11
3204,4O,SAT,"San Antonio, TX",MTY,"Monterrey, Mexico",2016,12
3205,4O,SAT,"San Antonio, TX",TLC,"Toluca, Mexico",2016,1
3206,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,4
3207,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,5
3208,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,6
3209,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,7
3210,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,8
3211,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,9
3212,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,10
3213,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,11
3214,4O,SFB,"Sanford, FL",MEX,"Mexico City, Mexico",2016,12
3215,4O,TLC,"Toluca, Mexico",LAS,"Las Vegas, NV",2016,1
3216,4O,TLC,"Toluca, Mexico",LAS,"Las Vegas, NV",2016,2
3217,4O,TLC,"Toluca, Mexico",LAS,"Las Vegas, NV",2016,3
3218,4O,TLC,"Toluca, Mexico",LAS,"Las Vegas, NV",2016,4
3219,4O,TLC,"Toluca, Mexico",LAS,"Las Vegas, NV",2016,5
3220,4O,TLC,"Toluca, Mexico",SAT,"San Antonio, TX",2016,1
3221,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,1
3222,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,2
3223,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,3
3224,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,4
3225,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,5
3226,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,6
3227,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,7
3228,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,8
3229,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,9
3230,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,10
3231,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,11
3232,5C,ATL,"Atlanta, GA",LGG,"Liege, Belgium",2016,12
3233,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,1
3234,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,2
3235,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,3
3236,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,4
3237,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,5
3238,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,6
3239,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,7
3240,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,8
3241,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,9
3242,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,10
3243,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,11
3244,5C,ATL,"Atlanta, GA",TLV,"Tel Aviv, Israel",2016,12
3245,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,1
3246,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,2
3247,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,3
3248,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,4
3249,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,5
3250,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,6
3251,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,7
3252,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,8
3253,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,9
3254,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,10
3255,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,11
3256,5C,JFK,"New York, NY",LGG,"Liege, Belgium",2016,12
3257,5C,JFK,"New York, NY",NRK,"Norrkoping, Sweden",2016,5
3258,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,1
3259,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,2
3260,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,3
3261,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,4
3262,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,5
3263,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,6
3264,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,7
3265,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,8
3266,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,9
3267,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,10
3268,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,11
3269,5C,JFK,"New York, NY",TLV,"Tel Aviv, Israel",2016,12
3270,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,1
3271,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,2
3272,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,3
3273,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,4
3274,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,5
3275,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,6
3276,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,7
3277,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,8
3278,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,9
3279,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,10
3280,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,11
3281,5C,LGG,"Liege, Belgium",ATL,"Atlanta, GA",2016,12
3282,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,1
3283,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,2
3284,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,3
3285,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,4
3286,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,5
3287,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,6
3288,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,7
3289,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,8
3290,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,9
3291,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,10
3292,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,11
3293,5C,LGG,"Liege, Belgium",JFK,"New York, NY",2016,12
3294,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,1
3295,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,2
3296,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,3
3297,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,4
3298,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,5
3299,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,6
3300,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,7
3301,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,8
3302,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,9
3303,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,10
3304,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,11
3305,5C,TLV,"Tel Aviv, Israel",ATL,"Atlanta, GA",2016,12
3306,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,1
3307,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,2
3308,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,3
3309,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,4
3310,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,5
3311,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,6
3312,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,7
3313,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,8
3314,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,9
3315,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,10
3316,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,11
3317,5C,TLV,"Tel Aviv, Israel",JFK,"New York, NY",2016,12
3318,5D,AUS,"Austin, TX",MEX,"Mexico City, Mexico",2016,11
3319,5D,AUS,"Austin, TX",MEX,"Mexico City, Mexico",2016,11
3320,5D,AUS,"Austin, TX",MEX,"Mexico City, Mexico",2016,12
3321,5D,AUS,"Austin, TX",MEX,"Mexico City, Mexico",2016,12
3322,5D,DEN,"Denver, CO",MTY,"Monterrey, Mexico",2016,12
3323,5D,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",2016,4
3324,5D,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",2016,8
3325,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,1
3326,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,2
3327,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,3
3328,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,4
3329,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,5
3330,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,6
3331,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,7
3332,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,8
3333,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,9
3334,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,10
3335,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,11
3336,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,12
3337,5D,DFW,"Dallas/Fort Worth, TX",MEX,"Mexico City, Mexico",2016,12
3338,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,1
3339,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,2
3340,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,3
3341,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,4
3342,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,5
3343,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,6
3344,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,7
3345,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,8
3346,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,9
3347,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,10
3348,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,11
3349,5D,HMO,"Hermosillo, Mexico",LAX,"Los Angeles, CA",2016,12
3350,5D,HMO,"Hermosillo, Mexico",SLC,"Salt Lake City, UT",2016,2
3351,5D,IAD,"Washington, DC",MTY,"Monterrey, Mexico",2016,2
3352,5D,IAH,"Houston, TX",ACA,"Acapulco, Mexico",2016,12
3353,5D,IAH,"Houston, TX",BJX,"Leon/Guanajuato, Mexico",2016,12
3354,5D,IAH,"Houston, TX",DFW,"Dallas/Fort Worth, TX",2016,8
3355,5D,IAH,"Houston, TX",DFW,"Dallas/Fort Worth, TX",2016,11
3356,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,1
3357,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,1
3358,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,2
3359,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,2
3360,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,3
3361,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,4
3362,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,4
3363,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,5
3364,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,5
3365,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,6
3366,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,7
3367,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,8
3368,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,9
3369,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,10
3370,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,11
3371,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,12
3372,5D,IAH,"Houston, TX",MEX,"Mexico City, Mexico",2016,12
3373,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,1
3374,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,1
3375,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,2
3376,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,2
3377,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,3
3378,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,3
3379,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,4
3380,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,5
3381,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,5
3382,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,6
3383,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,7
3384,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,8
3385,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,9
3386,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,10
3387,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,11
3388,5D,IAH,"Houston, TX",MTY,"Monterrey, Mexico",2016,12
3389,5D,IAH,"Houston, TX",QRO,"Queretaro, Mexico",2016,4
3390,5D,IAH,"Houston, TX",QRO,"Queretaro, Mexico",2016,6
3391,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,1
3392,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,2
3393,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,3
3394,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,4
3395,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,5
3396,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,6
3397,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,7
3398,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,8
3399,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,9
3400,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,10
3401,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,11
3402,5D,JFK,"New York, NY",MTY,"Monterrey, Mexico",2016,12
3403,5D,LAP,"La Paz, Mexico",LAX,"Los Angeles, CA",2016,1
3404,5D,LAP,"La Paz, Mexico",LAX,"Los Angeles, CA",2016,2
3405,5D,LAP,"La Paz, Mexico",LAX,"Los Angeles, CA",2016,3
3406,5D,LAP,"La Paz, Mexico",LAX,"Los Angeles, CA",2016,4
3407,5D,LAX,"Los Angeles, CA",CEN,"Ciudad Obregon, Mexico",2016,2
3408,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,1
3409,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,2
3410,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,3
3411,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,4
3412,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,5
3413,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,6
3414,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,7
3415,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,8
3416,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,9
3417,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,10
3418,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,11
3419,5D,LAX,"Los Angeles, CA",HMO,"Hermosillo, Mexico",2016,12
3420,5D,LAX,"Los Angeles, CA",LAP,"La Paz, Mexico",2016,1
3421,5D,LAX,"Los Angeles, CA",LAP,"La Paz, Mexico",2016,2
3422,5D,LAX,"Los Angeles, CA",LAP,"La Paz, Mexico",2016,3
3423,5D,LAX,"Los Angeles, CA",LAP,"La Paz, Mexico",2016,4
3424,5D,LAX,"Los Angeles, CA",MXL,"Mexicali, Mexico",2016,7
3425,5D,MCO,"Orlando, FL",MEX,"Mexico City, Mexico",2016,7
3426,5D,MCO,"Orlando, FL",MTY,"Monterrey, Mexico",2016,1
3427,5D,MCO,"Orlando, FL",MTY,"Monterrey, Mexico",2016,3
3428,5D,MCO,"Orlando, FL",MTY,"Monterrey, Mexico",2016,7
3429,5D,MCO,"Orlando, FL",VER,"Veracruz, Mexico",2016,4
3430,5D,MCO,"Orlando, FL",VER,"Veracruz, Mexico",2016,5
3431,5D,MEX,"Mexico City, Mexico",AUS,"Austin, TX",2016,11
3432,5D,MEX,"Mexico City, Mexico",AUS,"Austin, TX",2016,11
3433,5D,MEX,"Mexico City, Mexico",AUS,"Austin, TX",2016,12
3434,5D,MEX,"Mexico City, Mexico",AUS,"Austin, TX",2016,12
3435,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,1
3436,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,2
3437,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,3
3438,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,4
3439,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,5
3440,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,6
3441,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,7
3442,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,8
3443,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,9
3444,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,10
3445,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,11
3446,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,12
3447,5D,MEX,"Mexico City, Mexico",DFW,"Dallas/Fort Worth, TX",2016,12
3448,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,1
3449,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,1
3450,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,2
3451,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,2
3452,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,3
3453,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,4
3454,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,4
3455,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,5
3456,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,5
3457,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,6
3458,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,7
3459,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,8
3460,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,9
3461,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,10
3462,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,11
3463,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,12
3464,5D,MEX,"Mexico City, Mexico",IAH,"Houston, TX",2016,12
3465,5D,MEX,"Mexico City, Mexico",LAS,"Las Vegas, NV",2016,5
3466,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,1
3467,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,2
3468,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,3
3469,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,4
3470,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,5
3471,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,6
3472,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,7
3473,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,8
3474,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,9
3475,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,10
3476,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,11
3477,5D,MEX,"Mexico City, Mexico",SAT,"San Antonio, TX",2016,12
3478,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,1
3479,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,2
3480,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,3
3481,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,4
3482,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,5
3483,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,6
3484,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,7
3485,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,8
3486,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,9
3487,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,10
3488,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,11
3489,5D,MIA,"Miami, FL",MID,"Merida, Mexico",2016,12
3490,5D,MIA,"Miami, FL",MTY,"Monterrey, Mexico",2016,1
3491,5D,MIA,"Miami, FL",MTY,"Monterrey, Mexico",2016,2
3492,5D,MIA,"Miami, FL",MTY,"Monterrey, Mexico",2016,3
3493,5D,MIA,"Miami, FL",MTY,"Monterrey, Mexico",2016,4
3494,5D,MIA,"Miami, FL",MTY,"Monterrey, Mexico",2016,5
3495,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,1
3496,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,2
3497,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,3
3498,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,4
3499,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,5
3500,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,6
3501,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,7
3502,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,8
3503,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,9
3504,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,10
3505,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,11
3506,5D,MID,"Merida, Mexico",MIA,"Miami, FL",2016,12
3507,5D,MLM,"Morelia, Mexico",IAD,"Washington, DC",2016,2
3508,5D,MTY,"Monterrey, Mexico",DEN,"Denver, CO",2016,12
3509,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,1
3510,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,1
3511,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,2
3512,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,2
3513,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,3
3514,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,3
3515,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,4
3516,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,5
3517,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,5
3518,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,6
3519,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,6
3520,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,7
3521,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,8
3522,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,9
3523,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,10
3524,5D,MTY,"Monterrey, Mexico",IAH,"Houston, TX",2016,11
